timestamp_utc,day_of_week,hour_of_day,minute_bucket,is_weekend,is_sale_day,event_type,baseline_rps,demand_multiplier,actual_rps,avg_latency_ms,p95_latency_ms,error_rate,avg_payload_kb,avg_work_units,recommended_workers
2025-05-15T11:45:00+00:00,Thursday,11,45,0,0,payday,35.0,1.9449,54.459,57.489,75.918,0.0,18.0,8.0,2
2025-05-15T12:00:00+00:00,Thursday,12,0,0,0,payday,39.76,1.8649,52.217,54.498,70.969,0.0,18.0,8.0,2
2025-05-15T12:15:00+00:00,Thursday,12,15,0,0,payday,39.76,2.1074,59.008,65.395,88.793,0.0026,18.0,8.0,2
2025-05-15T12:30:00+00:00,Thursday,12,30,0,0,payday,39.76,2.1961,61.492,70.752,97.504,0.0041,18.0,8.0,2
2025-05-15T12:45:00+00:00,Thursday,12,45,0,0,payday,39.76,2.2343,62.56,73.281,101.63,0.0048,18.0,8.0,2
2025-05-15T13:00:00+00:00,Thursday,13,0,0,0,payday,39.76,2.0562,57.573,62.635,84.31,0.0016,18.0,8.0,2
2025-05-15T13:15:00+00:00,Thursday,13,15,0,0,payday,39.76,1.9716,55.204,58.615,77.763,0.0001,18.0,8.0,2
2025-05-15T13:30:00+00:00,Thursday,13,30,0,0,payday,39.76,2.0847,58.373,64.144,86.761,0.0021,18.0,8.0,2
2025-05-15T13:45:00+00:00,Thursday,13,45,0,0,payday,39.76,2.193,61.403,70.548,97.172,0.0041,18.0,8.0,2
2025-05-15T14:00:00+00:00,Thursday,14,0,0,0,payday,39.76,1.8566,51.984,54.221,70.505,0.0,18.0,8.0,2
2025-05-15T14:15:00+00:00,Thursday,14,15,0,0,payday,39.76,2.0836,58.342,64.084,86.664,0.0021,18.0,8.0,2
2025-05-15T14:30:00+00:00,Thursday,14,30,0,0,payday,39.76,2.0123,56.344,60.466,80.782,0.0009,18.0,8.0,2
2025-05-15T14:45:00+00:00,Thursday,14,45,0,0,payday,39.76,2.0711,57.992,63.416,85.579,0.0019,18.0,8.0,2
2025-05-15T15:00:00+00:00,Thursday,15,0,0,0,payday,39.76,2.038,57.064,61.715,82.815,0.0013,18.0,8.0,2
2025-05-15T15:15:00+00:00,Thursday,15,15,0,0,payday,39.76,1.9922,55.781,59.533,79.262,0.0005,18.0,8.0,2
2025-05-15T15:30:00+00:00,Thursday,15,30,0,0,payday,39.76,2.0145,56.407,60.573,80.957,0.0009,18.0,8.0,2
2025-05-15T15:45:00+00:00,Thursday,15,45,0,0,payday,39.76,2.0614,57.72,62.907,84.752,0.0017,18.0,8.0,2
2025-05-15T16:00:00+00:00,Thursday,16,0,0,0,payday,39.76,2.0296,56.828,61.299,82.138,0.0012,18.0,8.0,2
2025-05-15T16:15:00+00:00,Thursday,16,15,0,0,payday,39.76,1.8738,52.467,54.802,71.477,0.0,18.0,8.0,2
2025-05-15T16:30:00+00:00,Thursday,16,30,0,0,payday,39.76,2.0635,57.779,63.016,84.929,0.0018,18.0,8.0,2
2025-05-15T16:45:00+00:00,Thursday,16,45,0,0,payday,39.76,2.2224,62.226,72.476,100.316,0.0046,18.0,8.0,2
2025-05-15T17:00:00+00:00,Thursday,17,0,0,0,payday,33.04,1.708,47.824,50.372,64.476,0.0,18.0,8.0,2
2025-05-15T17:15:00+00:00,Thursday,17,15,0,0,payday,33.04,1.5507,43.419,47.88,61.286,0.0,18.0,8.0,2
2025-05-15T17:30:00+00:00,Thursday,17,30,0,0,payday,33.04,1.7348,48.574,50.914,65.17,0.0,18.0,8.0,2
2025-05-15T17:45:00+00:00,Thursday,17,45,0,0,payday,33.04,1.6816,47.083,49.902,63.875,0.0,18.0,8.0,2
2025-05-15T18:00:00+00:00,Thursday,18,0,0,0,payday,33.04,1.6584,46.434,49.539,63.41,0.0,18.0,8.0,2
2025-05-15T18:15:00+00:00,Thursday,18,15,0,0,payday,33.04,1.5626,43.754,48.065,61.523,0.0,18.0,8.0,2
2025-05-15T18:30:00+00:00,Thursday,18,30,0,0,payday,33.04,1.6244,45.483,49.016,62.74,0.0,18.0,8.0,2
2025-05-15T18:45:00+00:00,Thursday,18,45,0,0,payday,33.04,1.6175,45.29,48.91,62.605,0.0,18.0,8.0,2
2025-05-15T19:00:00+00:00,Thursday,19,0,0,0,payday,33.04,1.7291,48.416,50.794,65.016,0.0,18.0,8.0,2
2025-05-15T19:15:00+00:00,Thursday,19,15,0,0,payday,33.04,1.5618,43.731,48.052,61.507,0.0,18.0,8.0,2
2025-05-15T19:30:00+00:00,Thursday,19,30,0,0,payday,33.04,1.639,45.892,49.241,63.028,0.0,18.0,8.0,2
2025-05-15T19:45:00+00:00,Thursday,19,45,0,0,payday,33.04,1.7706,49.576,51.742,66.262,0.0,18.0,8.0,2
2025-05-15T20:00:00+00:00,Thursday,20,0,0,0,payday,33.04,1.7353,48.588,50.924,65.183,0.0,18.0,8.0,2
2025-05-15T20:15:00+00:00,Thursday,20,15,0,0,payday,33.04,1.6308,45.663,49.115,62.867,0.0,18.0,8.0,2
2025-05-15T20:30:00+00:00,Thursday,20,30,0,0,payday,33.04,1.6765,46.941,49.82,63.77,0.0,18.0,8.0,2
2025-05-15T20:45:00+00:00,Thursday,20,45,0,0,payday,33.04,1.8062,50.573,52.685,67.899,0.0,18.0,8.0,2
2025-05-15T21:00:00+00:00,Thursday,21,0,0,0,payday,19.6,0.9944,27.845,39.315,50.323,0.0,18.0,8.0,2
2025-05-15T21:15:00+00:00,Thursday,21,15,0,0,payday,19.6,1.0233,28.653,39.759,50.892,0.0,18.0,8.0,2
2025-05-15T21:30:00+00:00,Thursday,21,30,0,0,payday,19.6,1.0088,28.248,39.536,50.606,0.0,18.0,8.0,2
2025-05-15T21:45:00+00:00,Thursday,21,45,0,0,payday,19.6,0.9835,27.538,39.146,50.107,0.0,18.0,8.0,2
2025-05-15T22:00:00+00:00,Thursday,22,0,0,0,payday,19.6,0.924,25.873,38.23,48.934,0.0,18.0,8.0,2
2025-05-15T22:15:00+00:00,Thursday,22,15,0,0,payday,19.6,0.9635,26.978,38.838,49.713,0.0,18.0,8.0,2
2025-05-15T22:30:00+00:00,Thursday,22,30,0,0,payday,19.6,0.9649,27.017,38.859,49.74,0.0,18.0,8.0,2
2025-05-15T22:45:00+00:00,Thursday,22,45,0,0,payday,19.6,0.9865,27.621,39.192,50.166,0.0,18.0,8.0,2
2025-05-15T23:00:00+00:00,Thursday,23,0,0,0,none,19.6,0.8688,24.326,37.379,47.845,0.0,18.0,8.0,2
2025-05-15T23:15:00+00:00,Thursday,23,15,0,0,none,19.6,0.7909,22.146,36.18,46.31,0.0,18.0,8.0,2
2025-05-15T23:30:00+00:00,Thursday,23,30,0,0,none,19.6,0.9094,25.464,38.005,48.646,0.0,18.0,8.0,2
2025-05-15T23:45:00+00:00,Thursday,23,45,0,0,none,19.6,0.9134,25.576,38.067,48.726,0.0,18.0,8.0,2
2025-05-16T00:00:00+00:00,Friday,0,0,0,0,none,8.96,0.3925,10.991,30.045,38.458,0.0,18.0,8.0,2
2025-05-16T00:15:00+00:00,Friday,0,15,0,0,none,8.96,0.4111,11.512,30.332,38.825,0.0,18.0,8.0,2
2025-05-16T00:30:00+00:00,Friday,0,30,0,0,none,8.96,0.3981,11.148,30.131,38.568,0.0,18.0,8.0,2
2025-05-16T00:45:00+00:00,Friday,0,45,0,0,none,8.96,0.4105,11.493,30.321,38.811,0.0,18.0,8.0,2
2025-05-16T01:00:00+00:00,Friday,1,0,0,0,none,8.96,0.3824,10.708,29.889,38.258,0.0,18.0,8.0,2
2025-05-16T01:15:00+00:00,Friday,1,15,0,0,none,8.96,0.3873,10.844,29.964,38.354,0.0,18.0,8.0,2
2025-05-16T01:30:00+00:00,Friday,1,30,0,0,none,8.96,0.4111,11.51,30.331,38.824,0.0,18.0,8.0,2
2025-05-16T01:45:00+00:00,Friday,1,45,0,0,none,8.96,0.4148,11.613,30.387,38.895,0.0,18.0,8.0,2
2025-05-16T02:00:00+00:00,Friday,2,0,0,0,none,8.96,0.3686,10.322,29.677,37.987,0.0,18.0,8.0,2
2025-05-16T02:15:00+00:00,Friday,2,15,0,0,none,8.96,0.4007,11.221,30.172,38.62,0.0,18.0,8.0,2
2025-05-16T02:30:00+00:00,Friday,2,30,0,0,none,8.96,0.3855,10.795,29.937,38.319,0.0,18.0,8.0,2
2025-05-16T02:45:00+00:00,Friday,2,45,0,0,none,8.96,0.3766,10.545,29.8,38.144,0.0,18.0,8.0,2
2025-05-16T03:00:00+00:00,Friday,3,0,0,0,none,8.96,0.3704,10.372,29.705,38.022,0.0,18.0,8.0,2
2025-05-16T03:15:00+00:00,Friday,3,15,0,0,none,8.96,0.3752,10.506,29.778,38.116,0.0,18.0,8.0,2
2025-05-16T03:30:00+00:00,Friday,3,30,0,0,none,8.96,0.3917,10.967,30.032,38.441,0.0,18.0,8.0,2
2025-05-16T03:45:00+00:00,Friday,3,45,0,0,none,8.96,0.3785,10.598,29.829,38.181,0.0,18.0,8.0,2
2025-05-16T04:00:00+00:00,Friday,4,0,0,0,none,8.96,0.3676,10.293,29.661,37.966,0.0,18.0,8.0,2
2025-05-16T04:15:00+00:00,Friday,4,15,0,0,none,8.96,0.3873,10.844,29.964,38.354,0.0,18.0,8.0,2
2025-05-16T04:30:00+00:00,Friday,4,30,0,0,none,8.96,0.3903,10.929,30.011,38.414,0.0,18.0,8.0,2
2025-05-16T04:45:00+00:00,Friday,4,45,0,0,none,8.96,0.3923,10.985,30.042,38.454,0.0,18.0,8.0,2
2025-05-16T05:00:00+00:00,Friday,5,0,0,0,none,8.96,0.3713,10.397,29.718,38.039,0.0,18.0,8.0,2
2025-05-16T05:15:00+00:00,Friday,5,15,0,0,none,8.96,0.3723,10.424,29.733,38.058,0.0,18.0,8.0,2
2025-05-16T05:30:00+00:00,Friday,5,30,0,0,none,8.96,0.3897,10.911,30.001,38.401,0.0,18.0,8.0,2
2025-05-16T05:45:00+00:00,Friday,5,45,0,0,none,8.96,0.3824,10.706,29.888,38.257,0.0,18.0,8.0,2
2025-05-16T06:00:00+00:00,Friday,6,0,0,0,none,21.0,0.9476,26.532,38.593,49.399,0.0,18.0,8.0,2
2025-05-16T06:15:00+00:00,Friday,6,15,0,0,none,21.0,0.923,25.843,38.214,48.914,0.0,18.0,8.0,2
2025-05-16T06:30:00+00:00,Friday,6,30,0,0,none,21.0,0.979,27.411,39.076,50.017,0.0,18.0,8.0,2
2025-05-16T06:45:00+00:00,Friday,6,45,0,0,none,21.0,0.8719,24.413,37.427,47.907,0.0,18.0,8.0,2
2025-05-16T07:00:00+00:00,Friday,7,0,0,0,none,26.04,1.1524,32.266,41.746,53.435,0.0,18.0,8.0,2
2025-05-16T07:15:00+00:00,Friday,7,15,0,0,none,26.04,1.1469,32.114,41.663,53.329,0.0,18.0,8.0,2
2025-05-16T07:30:00+00:00,Friday,7,30,0,0,none,26.04,1.1956,33.476,42.412,54.287,0.0,18.0,8.0,2
2025-05-16T07:45:00+00:00,Friday,7,45,0,0,none,26.04,1.2336,34.542,42.998,55.037,0.0,18.0,8.0,2
2025-05-16T08:00:00+00:00,Friday,8,0,0,0,none,31.08,1.2159,34.047,42.726,54.689,0.0,18.0,8.0,2
2025-05-16T08:15:00+00:00,Friday,8,15,0,0,none,31.08,1.3663,38.256,45.041,57.652,0.0,18.0,8.0,2
2025-05-16T08:30:00+00:00,Friday,8,30,0,0,none,31.08,1.2736,35.662,43.614,55.826,0.0,18.0,8.0,2
2025-05-16T08:45:00+00:00,Friday,8,45,0,0,none,31.08,1.4035,39.297,45.613,58.385,0.0,18.0,8.0,2
2025-05-16T09:00:00+00:00,Friday,9,0,0,0,none,35.0,1.5401,43.123,47.718,61.079,0.0,18.0,8.0,2
2025-05-16T09:15:00+00:00,Friday,9,15,0,0,none,35.0,1.4689,41.13,46.622,59.676,0.0,18.0,8.0,2
2025-05-16T09:30:00+00:00,Friday,9,30,0,0,none,35.0,1.4866,41.624,46.893,60.023,0.0,18.0,8.0,2
2025-05-16T09:45:00+00:00,Friday,9,45,0,0,none,35.0,1.4563,40.776,46.427,59.427,0.0,18.0,8.0,2
2025-05-16T10:00:00+00:00,Friday,10,0,0,0,none,35.0,1.38,38.64,45.252,57.923,0.0,18.0,8.0,2
2025-05-16T10:15:00+00:00,Friday,10,15,0,0,none,35.0,1.4192,39.738,45.856,58.696,0.0,18.0,8.0,2
2025-05-16T10:30:00+00:00,Friday,10,30,0,0,none,35.0,1.6101,45.083,48.796,62.459,0.0,18.0,8.0,2
2025-05-16T10:45:00+00:00,Friday,10,45,0,0,none,35.0,1.6344,45.764,49.17,62.938,0.0,18.0,8.0,2
2025-05-16T11:00:00+00:00,Friday,11,0,0,0,none,35.0,1.5437,43.223,47.773,61.149,0.0,18.0,8.0,2
2025-05-16T11:15:00+00:00,Friday,11,15,0,0,none,35.0,1.4027,39.276,45.602,58.371,0.0,18.0,8.0,2
2025-05-16T11:30:00+00:00,Friday,11,30,0,0,none,35.0,1.5601,43.683,48.026,61.473,0.0,18.0,8.0,2
2025-05-16T11:45:00+00:00,Friday,11,45,0,0,none,35.0,1.6726,46.833,49.759,63.692,0.0,18.0,8.0,2
2025-05-16T12:00:00+00:00,Friday,12,0,0,0,none,39.76,1.7809,49.865,52.003,66.719,0.0,18.0,8.0,2
2025-05-16T12:15:00+00:00,Friday,12,15,0,0,none,39.76,1.7766,49.746,51.894,66.529,0.0,18.0,8.0,2
2025-05-16T12:30:00+00:00,Friday,12,30,0,0,none,39.76,1.8626,52.152,54.42,70.838,0.0,18.0,8.0,2
2025-05-16T12:45:00+00:00,Friday,12,45,0,0,none,39.76,1.6713,46.797,49.738,63.665,0.0,18.0,8.0,2
2025-05-16T13:00:00+00:00,Friday,13,0,0,0,none,39.76,1.6052,44.945,48.72,62.362,0.0,18.0,8.0,2
2025-05-16T13:15:00+00:00,Friday,13,15,0,0,none,39.76,1.7667,49.469,51.648,66.109,0.0,18.0,8.0,2
2025-05-16T13:30:00+00:00,Friday,13,30,0,0,none,39.76,1.7475,48.929,51.193,65.527,0.0,18.0,8.0,2
2025-05-16T13:45:00+00:00,Friday,13,45,0,0,none,39.76,1.8818,52.691,55.08,71.94,0.0,18.0,8.0,2
2025-05-16T14:00:00+00:00,Friday,14,0,0,0,none,39.76,1.787,50.036,52.162,66.996,0.0,18.0,8.0,2
2025-05-16T14:15:00+00:00,Friday,14,15,0,0,none,39.76,1.716,48.047,50.526,64.673,0.0,18.0,8.0,2
2025-05-16T14:30:00+00:00,Friday,14,30,0,0,none,39.76,1.7677,49.496,51.671,66.139,0.0,18.0,8.0,2
2025-05-16T14:45:00+00:00,Friday,14,45,0,0,none,39.76,1.6969,47.513,50.167,64.214,0.0,18.0,8.0,2
2025-05-16T15:00:00+00:00,Friday,15,0,0,0,none,39.76,1.6081,45.028,48.765,62.419,0.0,18.0,8.0,2
2025-05-16T15:15:00+00:00,Friday,15,15,0,0,none,39.76,1.6924,47.387,50.087,64.111,0.0,18.0,8.0,2
2025-05-16T15:30:00+00:00,Friday,15,30,0,0,none,39.76,2.2328,62.518,73.179,101.463,0.0048,18.0,8.0,2
2025-05-16T15:45:00+00:00,Friday,15,45,0,0,none,39.76,1.7936,50.221,52.338,67.301,0.0,18.0,8.0,2
2025-05-16T16:00:00+00:00,Friday,16,0,0,0,none,39.76,1.7842,49.958,52.089,66.869,0.0,18.0,8.0,2
2025-05-16T16:15:00+00:00,Friday,16,15,0,0,none,39.76,1.6923,47.385,50.086,64.11,0.0,18.0,8.0,2
2025-05-16T16:30:00+00:00,Friday,16,30,0,0,none,39.76,1.8342,51.357,53.509,69.305,0.0,18.0,8.0,2
2025-05-16T16:45:00+00:00,Friday,16,45,0,0,none,39.76,1.779,49.813,51.955,66.635,0.0,18.0,8.0,2
2025-05-16T17:00:00+00:00,Friday,17,0,0,0,none,33.04,1.4076,39.412,45.677,58.467,0.0,18.0,8.0,2
2025-05-16T17:15:00+00:00,Friday,17,15,0,0,none,33.04,1.4413,40.358,46.197,59.132,0.0,18.0,8.0,2
2025-05-16T17:30:00+00:00,Friday,17,30,0,0,none,33.04,1.4171,39.678,45.823,58.653,0.0,18.0,8.0,2
2025-05-16T17:45:00+00:00,Friday,17,45,0,0,none,33.04,1.5197,42.55,47.403,60.676,0.0,18.0,8.0,2
2025-05-16T18:00:00+00:00,Friday,18,0,0,0,none,33.04,1.3897,38.913,45.402,58.115,0.0,18.0,8.0,2
2025-05-16T18:15:00+00:00,Friday,18,15,0,0,none,33.04,1.3689,38.33,45.082,57.705,0.0,18.0,8.0,2
2025-05-16T18:30:00+00:00,Friday,18,30,0,0,none,33.04,1.5167,42.468,47.357,60.617,0.0,18.0,8.0,2
2025-05-16T18:45:00+00:00,Friday,18,45,0,0,none,33.04,1.3976,39.132,45.523,58.269,0.0,18.0,8.0,2
2025-05-16T19:00:00+00:00,Friday,19,0,0,0,none,33.04,1.3479,37.741,44.758,57.29,0.0,18.0,8.0,2
2025-05-16T19:15:00+00:00,Friday,19,15,0,0,none,33.04,1.3181,36.907,44.299,56.703,0.0,18.0,8.0,2
2025-05-16T19:30:00+00:00,Friday,19,30,0,0,none,33.04,1.3623,38.145,44.98,57.574,0.0,18.0,8.0,2
2025-05-16T19:45:00+00:00,Friday,19,45,0,0,none,33.04,1.4857,41.6,46.88,60.006,0.0,18.0,8.0,2
2025-05-16T20:00:00+00:00,Friday,20,0,0,0,none,33.04,1.4381,40.266,46.146,59.067,0.0,18.0,8.0,2
2025-05-16T20:15:00+00:00,Friday,20,15,0,0,none,33.04,1.4032,39.29,45.609,58.38,0.0,18.0,8.0,2
2025-05-16T20:30:00+00:00,Friday,20,30,0,0,none,33.04,1.4802,41.445,46.795,59.898,0.0,18.0,8.0,2
2025-05-16T20:45:00+00:00,Friday,20,45,0,0,none,33.04,1.4115,39.522,45.737,58.543,0.0,18.0,8.0,2
2025-05-16T21:00:00+00:00,Friday,21,0,0,0,none,19.6,0.8481,23.748,37.061,47.438,0.0,18.0,8.0,2
2025-05-16T21:15:00+00:00,Friday,21,15,0,0,none,19.6,0.8652,24.224,37.323,47.773,0.0,18.0,8.0,2
2025-05-16T21:30:00+00:00,Friday,21,30,0,0,none,19.6,0.8952,25.066,37.786,48.366,0.0,18.0,8.0,2
2025-05-16T21:45:00+00:00,Friday,21,45,0,0,none,19.6,0.8998,25.195,37.857,48.457,0.0,18.0,8.0,2
2025-05-16T22:00:00+00:00,Friday,22,0,0,0,none,19.6,0.7886,22.079,36.143,46.263,0.0,18.0,8.0,2
2025-05-16T22:15:00+00:00,Friday,22,15,0,0,none,19.6,0.8209,22.984,36.641,46.9,0.0,18.0,8.0,2
2025-05-16T22:30:00+00:00,Friday,22,30,0,0,none,19.6,0.8786,24.6,37.53,48.038,0.0,18.0,8.0,2
2025-05-16T22:45:00+00:00,Friday,22,45,0,0,none,19.6,0.8557,23.959,37.177,47.587,0.0,18.0,8.0,2
2025-05-16T23:00:00+00:00,Friday,23,0,0,0,none,19.6,0.7956,22.277,36.252,46.403,0.0,18.0,8.0,2
2025-05-16T23:15:00+00:00,Friday,23,15,0,0,none,19.6,0.798,22.343,36.289,46.45,0.0,18.0,8.0,2
2025-05-16T23:30:00+00:00,Friday,23,30,0,0,none,19.6,0.7951,22.262,36.244,46.392,0.0,18.0,8.0,2
2025-05-16T23:45:00+00:00,Friday,23,45,0,0,none,19.6,0.8596,24.068,37.237,47.663,0.0,18.0,8.0,2
2025-05-17T00:00:00+00:00,Saturday,0,0,1,0,none,5.2,0.3272,6.544,24.599,31.487,0.0,14.0,6.5,2
2025-05-17T00:15:00+00:00,Saturday,0,15,1,0,none,5.2,0.31,6.2,24.41,31.245,0.0,14.0,6.5,2
2025-05-17T00:30:00+00:00,Saturday,0,30,1,0,none,5.2,0.3271,6.543,24.599,31.487,0.0,14.0,6.5,2
2025-05-17T00:45:00+00:00,Saturday,0,45,1,0,none,5.2,0.3079,6.159,24.387,31.215,0.0,14.0,6.5,2
2025-05-17T01:00:00+00:00,Saturday,1,0,1,0,none,5.2,0.3156,6.312,24.472,31.324,0.0,14.0,6.5,2
2025-05-17T01:15:00+00:00,Saturday,1,15,1,0,none,5.2,0.3071,6.141,24.378,31.204,0.0,14.0,6.5,2
2025-05-17T01:30:00+00:00,Saturday,1,30,1,0,none,5.2,0.3124,6.248,24.436,31.278,0.0,14.0,6.5,2
2025-05-17T01:45:00+00:00,Saturday,1,45,1,0,none,5.2,0.3335,6.67,24.669,31.576,0.0,14.0,6.5,2
2025-05-17T02:00:00+00:00,Saturday,2,0,1,0,none,5.2,0.3115,6.23,24.427,31.267,0.0,14.0,6.5,2
2025-05-17T02:15:00+00:00,Saturday,2,15,1,0,none,5.2,0.2947,5.895,24.242,31.03,0.0,14.0,6.5,2
2025-05-17T02:30:00+00:00,Saturday,2,30,1,0,none,5.2,0.3371,6.741,24.708,31.626,0.0,14.0,6.5,2
2025-05-17T02:45:00+00:00,Saturday,2,45,1,0,none,5.2,0.302,6.041,24.323,31.133,0.0,14.0,6.5,2
2025-05-17T03:00:00+00:00,Saturday,3,0,1,0,none,5.2,0.3295,6.59,24.625,31.52,0.0,14.0,6.5,2
2025-05-17T03:15:00+00:00,Saturday,3,15,1,0,none,5.2,0.3072,6.144,24.379,31.205,0.0,14.0,6.5,2
2025-05-17T03:30:00+00:00,Saturday,3,30,1,0,none,5.2,0.3191,6.382,24.51,31.373,0.0,14.0,6.5,2
2025-05-17T03:45:00+00:00,Saturday,3,45,1,0,none,5.2,0.3131,6.263,24.445,31.29,0.0,14.0,6.5,2
2025-05-17T04:00:00+00:00,Saturday,4,0,1,0,none,5.2,0.3078,6.157,24.386,31.214,0.0,14.0,6.5,2
2025-05-17T04:15:00+00:00,Saturday,4,15,1,0,none,5.2,0.3355,6.711,24.691,31.604,0.0,14.0,6.5,2
2025-05-17T04:30:00+00:00,Saturday,4,30,1,0,none,5.2,0.2998,5.996,24.298,31.101,0.0,14.0,6.5,2
2025-05-17T04:45:00+00:00,Saturday,4,45,1,0,none,5.2,0.3262,6.524,24.588,31.473,0.0,14.0,6.5,2
2025-05-17T05:00:00+00:00,Saturday,5,0,1,0,none,5.2,0.322,6.439,24.541,31.412,0.0,14.0,6.5,2
2025-05-17T05:15:00+00:00,Saturday,5,15,1,0,none,5.2,0.3106,6.212,24.417,31.254,0.0,14.0,6.5,2
2025-05-17T05:30:00+00:00,Saturday,5,30,1,0,none,5.2,0.323,6.46,24.553,31.428,0.0,14.0,6.5,2
2025-05-17T05:45:00+00:00,Saturday,5,45,1,0,none,5.2,0.3224,6.449,24.547,31.42,0.0,14.0,6.5,2
2025-05-17T06:00:00+00:00,Saturday,6,0,1,0,none,5.2,0.2982,5.965,24.281,31.08,0.0,14.0,6.5,2
2025-05-17T06:15:00+00:00,Saturday,6,15,1,0,none,5.2,0.3281,6.561,24.609,31.5,0.0,14.0,6.5,2
2025-05-17T06:30:00+00:00,Saturday,6,30,1,0,none,5.2,0.3231,6.463,24.555,31.43,0.0,14.0,6.5,2
2025-05-17T06:45:00+00:00,Saturday,6,45,1,0,none,5.2,0.3428,6.856,24.771,31.707,0.0,14.0,6.5,2
2025-05-17T07:00:00+00:00,Saturday,7,0,1,0,none,5.2,0.3016,6.032,24.318,31.127,0.0,14.0,6.5,2
2025-05-17T07:15:00+00:00,Saturday,7,15,1,0,none,5.2,0.307,6.14,24.377,31.203,0.0,14.0,6.5,2
2025-05-17T07:30:00+00:00,Saturday,7,30,1,0,none,5.2,0.305,6.099,24.354,31.173,0.0,14.0,6.5,2
2025-05-17T07:45:00+00:00,Saturday,7,45,1,0,none,5.2,0.3171,6.343,24.489,31.346,0.0,14.0,6.5,2
2025-05-17T08:00:00+00:00,Saturday,8,0,1,0,none,14.4,0.8549,17.097,30.403,38.916,0.0,14.0,6.5,2
2025-05-17T08:15:00+00:00,Saturday,8,15,1,0,none,14.4,0.9022,18.045,30.925,39.584,0.0,14.0,6.5,2
2025-05-17T08:30:00+00:00,Saturday,8,30,1,0,none,14.4,0.8383,16.765,30.221,38.683,0.0,14.0,6.5,2
2025-05-17T08:45:00+00:00,Saturday,8,45,1,0,none,14.4,0.8579,17.159,30.437,38.959,0.0,14.0,6.5,2
2025-05-17T09:00:00+00:00,Saturday,9,0,1,0,none,14.4,0.8381,16.762,30.219,38.68,0.0,14.0,6.5,2
2025-05-17T09:15:00+00:00,Saturday,9,15,1,0,none,14.4,0.8289,16.577,30.117,38.55,0.0,14.0,6.5,2
2025-05-17T09:30:00+00:00,Saturday,9,30,1,0,none,14.4,0.9274,18.548,31.201,39.937,0.0,14.0,6.5,2
2025-05-17T09:45:00+00:00,Saturday,9,45,1,0,none,14.4,0.8528,17.055,30.38,38.886,0.0,14.0,6.5,2
2025-05-17T10:00:00+00:00,Saturday,10,0,1,0,none,14.4,0.8058,16.116,29.864,38.226,0.0,14.0,6.5,2
2025-05-17T10:15:00+00:00,Saturday,10,15,1,0,none,14.4,0.9225,18.449,31.147,39.868,0.0,14.0,6.5,2
2025-05-17T10:30:00+00:00,Saturday,10,30,1,0,none,14.4,0.9067,18.135,30.974,39.647,0.0,14.0,6.5,2
2025-05-17T10:45:00+00:00,Saturday,10,45,1,0,none,14.4,0.8828,17.656,30.711,39.31,0.0,14.0,6.5,2
2025-05-17T11:00:00+00:00,Saturday,11,0,1,0,none,14.4,0.8852,17.703,30.737,39.343,0.0,14.0,6.5,2
2025-05-17T11:15:00+00:00,Saturday,11,15,1,0,none,14.4,0.8751,17.502,30.626,39.201,0.0,14.0,6.5,2
2025-05-17T11:30:00+00:00,Saturday,11,30,1,0,none,14.4,0.9446,18.892,31.391,40.18,0.0,14.0,6.5,2
2025-05-17T11:45:00+00:00,Saturday,11,45,1,0,none,14.4,0.9069,18.138,30.976,39.649,0.0,14.0,6.5,2
2025-05-17T12:00:00+00:00,Saturday,12,0,1,0,none,21.6,1.3418,26.836,35.76,45.773,0.0,14.0,6.5,2
2025-05-17T12:15:00+00:00,Saturday,12,15,1,0,none,21.6,1.28,25.599,35.079,44.901,0.0,14.0,6.5,2
2025-05-17T12:30:00+00:00,Saturday,12,30,1,0,none,21.6,1.2965,25.93,35.261,45.134,0.0,14.0,6.5,2
2025-05-17T12:45:00+00:00,Saturday,12,45,1,0,none,21.6,1.314,26.28,35.454,45.381,0.0,14.0,6.5,2
2025-05-17T13:00:00+00:00,Saturday,13,0,1,0,none,21.6,1.3449,26.898,35.794,45.816,0.0,14.0,6.5,2
2025-05-17T13:15:00+00:00,Saturday,13,15,1,0,none,21.6,1.3741,27.482,36.115,46.227,0.0,14.0,6.5,2
2025-05-17T13:30:00+00:00,Saturday,13,30,1,0,none,21.6,1.3803,27.606,36.183,46.314,0.0,14.0,6.5,2
2025-05-17T13:45:00+00:00,Saturday,13,45,1,0,none,21.6,1.3272,26.545,35.6,45.568,0.0,14.0,6.5,2
2025-05-17T14:00:00+00:00,Saturday,14,0,1,0,none,21.6,1.2478,24.956,34.726,44.449,0.0,14.0,6.5,2
2025-05-17T14:15:00+00:00,Saturday,14,15,1,0,none,21.6,1.2765,25.53,35.041,44.852,0.0,14.0,6.5,2
2025-05-17T14:30:00+00:00,Saturday,14,30,1,0,none,21.6,1.2712,25.424,34.983,44.778,0.0,14.0,6.5,2
2025-05-17T14:45:00+00:00,Saturday,14,45,1,0,none,21.6,1.4393,28.785,36.832,47.145,0.0,14.0,6.5,2
2025-05-17T15:00:00+00:00,Saturday,15,0,1,0,none,21.6,1.1899,23.799,34.089,43.634,0.0,14.0,6.5,2
2025-05-17T15:15:00+00:00,Saturday,15,15,1,0,none,21.6,1.2059,24.118,34.265,43.859,0.0,14.0,6.5,2
2025-05-17T15:30:00+00:00,Saturday,15,30,1,0,none,21.6,1.4203,28.406,36.623,46.877,0.0,14.0,6.5,2
